Episode,Reward,Steps,AvgReward,TotalSteps,Epsilon
272.0,-97.18447495777201,136.0,-35.59756158269444,35500.0,0.6627500000000001
273.0,-38.630104770184325,163.0,-34.78897321230934,35663.0,0.6612015
274.0,-11.437444068930361,171.0,-34.05327261773515,35834.0,0.6595770000000001
275.0,21.826948893371366,130.0,-32.9535524045469,35964.0,0.658342
276.0,-57.568161330582896,97.0,-32.92410444077155,36061.0,0.6574205
277.0,-48.743745242850345,97.0,-32.92175496431578,36158.0,0.656499
278.0,2.7751253835365333,96.0,-32.069274123009315,36254.0,0.655587
279.0,-9.308732012446114,284.0,-31.799850688256566,36538.0,0.652889
280.0,-7.254094275870784,102.0,-31.360991880125976,36640.0,0.65192
281.0,-22.16505243577994,141.0,-30.586870866810543,36781.0,0.6505805
282.0,-52.568144491916705,98.0,-30.974357969803872,36879.0,0.6496495
283.0,-118.50232281375192,163.0,-31.421141655902986,37042.0,0.648101
284.0,-182.7709993685246,287.0,-32.596443787342814,37329.0,0.6453745
285.0,-19.394490729441728,174.0,-32.075629338058555,37503.0,0.6437215000000001
286.0,100.06749325859464,500.0,-29.584112670758355,38003.0,0.6389715
287.0,21.494388711733762,215.0,-28.826600457019584,38218.0,0.6369290000000001
288.0,-36.5511612519281,134.0,-27.619674145646158,38352.0,0.635656
289.0,113.24911737949586,500.0,-25.832700674967388,38852.0,0.630906
290.0,-21.62779788661564,80.0,-25.28437253765936,38932.0,0.6301460000000001
291.0,76.13646492724969,500.0,-24.183855842443773,39432.0,0.6253960000000001
292.0,8.455163250249115,220.0,-23.58735517206962,39652.0,0.623306
293.0,-35.64988541260598,100.0,-23.847875796782436,39752.0,0.622356
294.0,44.59643656733698,224.0,-23.319901432336906,39976.0,0.620228
295.0,-34.39017615604432,125.0,-23.365646830069362,40101.0,0.6190405000000001
296.0,2.7360305116746844,145.0,-23.5565462533317,40246.0,0.6176630000000001
297.0,-7.7993866018057645,127.0,-23.74639895937466,40373.0,0.6164565000000001
298.0,3.565892891991382,161.0,-23.362623299031075,40534.0,0.614927
299.0,-149.09467268616055,196.0,-22.384300937177894,40730.0,0.613065
300.0,-8.33865114383704,152.0,-21.9582934677646,40882.0,0.611621
301.0,52.455411680490855,500.0,-21.068220967690444,41382.0,0.606871
302.0,-46.23219063512214,201.0,-21.290737403752583,41583.0,0.6049615
303.0,91.48618078460785,500.0,-19.94181863332795,42083.0,0.6002115000000001
304.0,95.25362790966902,500.0,-18.823976115024525,42583.0,0.5954615000000001
305.0,-28.943550700113846,112.0,-18.924375547435428,42695.0,0.5943975
306.0,-10.186998125688461,112.0,-18.903135196360765,42807.0,0.5933335000000001
307.0,39.1291814303415,500.0,-17.882511433264437,43307.0,0.5885835
308.0,156.91177310474728,500.0,-15.7424783909562,43807.0,0.5838335000000001
309.0,91.26720501722517,500.0,-14.64030765619082,44307.0,0.5790835000000001
310.0,-24.66006268616765,126.0,-14.14790383616127,44433.0,0.5778865
311.0,-40.339003409847,106.0,-13.988645168419723,44539.0,0.5768795
312.0,-60.188345911640766,189.0,-14.422391882261852,44728.0,0.575084
313.0,-21.01363213388116,167.0,-14.557367602052569,44895.0,0.5734975
314.0,20.617868278915665,500.0,-13.94346031781614,45395.0,0.5687475000000001
315.0,88.02386531015048,500.0,-12.545532123404183,45895.0,0.5639975
316.0,16.650837795848958,114.0,-12.230150691481475,46009.0,0.5629145
317.0,-13.170555225144255,118.0,-12.641556694963663,46127.0,0.5617935000000001
318.0,107.52214701750162,500.0,-11.25815333817819,46627.0,0.5570435
319.0,107.01617884872532,500.0,-10.228496860727669,47127.0,0.5522935
320.0,-201.88319846568842,431.0,-11.529798787981427,47558.0,0.5481990000000001
321.0,-36.872873092242095,217.0,-11.626467025943947,47775.0,0.5461375
322.0,-67.14869603472812,87.0,-11.802348530149855,47862.0,0.5453110000000001
323.0,124.13921257702097,500.0,-10.07638179079903,48362.0,0.5405610000000001
324.0,-13.750218022451605,170.0,-9.762295423942701,48532.0,0.538946
325.0,-6.427620629837847,100.0,-9.655165817064958,48632.0,0.537996
326.0,105.98318137268546,500.0,-8.23413086809789,49132.0,0.5332460000000001
327.0,91.89989370861896,500.0,-6.870382650818171,49632.0,0.5284960000000001
328.0,99.19697234071366,500.0,-5.495927999674296,50132.0,0.523746
329.0,111.27204696610288,500.0,-4.870079603946113,50632.0,0.518996
330.0,-42.63491408236073,83.0,-5.073748928663318,50715.0,0.5182075
331.0,18.579249989319706,95.0,-4.47271910963315,50810.0,0.5173050000000001
332.0,-12.671665113803227,500.0,-3.5798401469205636,51310.0,0.5125550000000001
333.0,95.89821069822764,500.0,-2.1232917618461986,51810.0,0.5078050000000001
334.0,-23.734225264064648,360.0,-1.6968893368706939,52170.0,0.5043850000000001
335.0,-8.829620076458994,128.0,-1.3468692176339594,52298.0,0.5031690000000001
336.0,-91.61502049661799,500.0,-2.1163348625794107,52798.0,0.49841900000000006
337.0,41.9710478038817,118.0,-2.019272003869362,52916.0,0.497298
338.0,-111.17037754839868,469.0,-3.344177300833187,53385.0,0.49284250000000007
339.0,-29.967235854690344,94.0,-3.477806123569819,53479.0,0.49194950000000004
340.0,11.4131038896423,155.0,-4.570442035663055,53634.0,0.49047700000000005
341.0,19.25802838375425,159.0,-3.6567874526211046,53793.0,0.4889665000000001
342.0,8.174095425451856,500.0,-3.3171767473376663,54293.0,0.48421650000000005
343.0,67.62983808130546,500.0,-2.3353250089321484,54793.0,0.4794665
344.0,-53.03153292593538,91.0,-2.7745935604319163,54884.0,0.4786020000000001
345.0,39.21090899354774,500.0,-2.072867068243709,55384.0,0.47385200000000005
346.0,41.75808863526938,500.0,-1.0192493067669743,55884.0,0.469102
347.0,28.083028607802078,134.0,0.20360652920559105,56018.0,0.46782900000000005
348.0,-13.53562324489991,105.0,0.27913930869146225,56123.0,0.46683150000000007
349.0,100.94521705638478,500.0,1.175473319533383,56623.0,0.46208150000000003
350.0,41.75835580799625,108.0,1.3760607728878875,56731.0,0.46105550000000006
